id,titulo,fecha,anio,mes,dia,dia_semana,resumen,contenido,categoria,autor,keywords,url,dominio,fecha_extraccion,imagen_principal,cantidad_imagenes,tiene_imagenes,fuente,longitud_titulo,longitud_resumen,tipo_contenido,created_at
14642,Ciudadanos madrugaron para canjear entradas para la Serenata a Arequipa,2025-11-07 20:00:13.443362,2025.0,11.0,7.0,Friday,Ciudadanos madrugaron para canjear entradas para la Serenata a Arequipa. Información completa disponible en el contenido principal.,"Inicio AREQUIPA Ciudadanos madrugaron para canjear entradas para la Serenata a Arequipa Ciudadanos madrugaron para canjear entradas para la Serenata a Arequipa Por Diario Sin Fronteras - 6 junio, 2024 - En AREQUIPA 631 Ciudadanos realizan largas colas para canjear una entrada para la Serenata a Arequipa.  Madrugaron por Marc Antony! Decenas de ciudadanos formaron largas colas este jueves en el frontis del portal de la Municipalidad Provincial de Arequipa, para canjear una entrada y poder asistir al concierto  Serenata a Arequipa . En la víspera, la comuna provincial anunció que este jueves, a partir de las 10 a.m., cualquier ciudadano podría adquirir una entrada por el valor de S 5 más una frazada o prenda abrigadora como parte de la campaña contra las heladas. Muchos de los ciudadanos indicaron que madrugaron desde las 4:00 a.m. para formar su cola. Hasta las 10 a.m. de este jueves, la cola ya se habia extendido varias cuadras. ARTISTAS La expectativa para la Serenata de Arequipa es alta. Hace unos días la comuna anunció que el evento contará con la participación de artistas internacionales como el salsero Marc Antony, Olga Tañon, el reguetonero Manuel Turizo y más artistas. Comentarios de Facebook También te puede interesar Más de 8,500 jóvenes celebran con alegría y fe la XIII Fiesta Juvenil en Chapi Durante dos días, miles de jóvenes participaron en",Internacional,Desconocido,"ciudadanos, madrugaron, canjear, entradas, serenata",https://diariosinfronteras.com.pe/2024/06/06/ciudadanos-madrugaron-para-canjear-entradas-para-la-serenata-a-arequipa/,diariosinfronteras.com.pe,2025-11-07 20:00:13.443364,"https://diariosinfronteras.com.pe/wp-content/uploads/2024/06/ciudadanos-hacen-colas-para-entradas-660x330.jpg, https://diariosinfronteras.com.pe/wp-content/uploads/2020/06/dxt-nav.png",1,True,Sin Fronteras,71,0.0,Noticia,2025-11-07 20:00:12.998832
14641,Serenos rescatan con vida a hombre que cayó al lago Titicaca en Puno,2025-11-07 20:00:13.443112,2025.0,11.0,7.0,Friday,Serenos rescatan con vida a hombre que cayó al lago Titicaca en Puno. Información completa disponible en el contenido principal.,"Inicio PUNO Serenos rescatan con vida a hombre que cayó al lago Titicaca en Puno Serenos rescatan con vida a hombre que cayó al lago Titicaca en Puno Por Diario Sin Fronteras - 3 julio, 2025 - En PUNO 701 La noche del miércoles, una rápida y oportuna intervención del personal de serenazgo que patrullaba en motocicletas evitó una tragedia en la ciudad de Puno. Los agentes acudieron de inmediato al muelle principal tras escuchar gritos de auxilio provenientes del lago Titicaca. En el lugar, encontraron a un hombre de aproximadamente 45 años sumergido en el agua, en estado de confusión y con signos de hipotermia. Según información preliminar, el ciudadano habría ingerido bebidas alcohólicas y no recordaba cómo había terminado en el lago. Gracias a la rápida acción de los serenos, el hombre fue rescatado con vida y trasladado al Hospital Regional Manuel Núñez Butrón, donde recibió atención médica inmediata. Comentarios de Facebook También te puede interesar Puno: Accidente de tránsito en la vía de evitamiento de Macusani deja heridos Un aparatoso accidente de tránsito se registró alrededor",Deportes,Desconocido,"serenos, rescatan, vida, hombre, cayó",https://diariosinfronteras.com.pe/2025/07/03/serenos-rescatan-con-vida-a-hombre-que-cayo-al-lago-titicaca-en-puno/,diariosinfronteras.com.pe,2025-11-07 20:00:13.443115,"https://diariosinfronteras.com.pe/wp-content/uploads/2025/07/Photo_1751548669396-660x330.jpg, https://diariosinfronteras.com.pe/wp-content/uploads/2020/06/dxt-nav.png",1,True,Sin Fronteras,68,0.0,Noticia,2025-11-07 20:00:12.998832
14639,Puno: Chocan a bus de la UNA con estudiantes,2025-11-07 20:00:13.442894,2025.0,11.0,7.0,Friday,Puno: Chocan a bus de la UNA con estudiantes. Información completa disponible en el contenido principal.,"Inicio PUNO Puno: Chocan a bus de la UNA con estudiantes Puno: Chocan a bus de la UNA con estudiantes Por Diario Sin Fronteras - 4 horas atrás - En PUNO 193 Al promediar la 1:30 p.m., un bus de la Universidad Nacional del Altiplano (UNA) de Puno, que realizaba su recorrido habitual transportando estudiantes, fue impactado lateralmente por una miniván en la intersección de la avenida El Sol con el jirón Lampa. APARATOSO CHOQUE El vehículo menor quedó con la parte delantera totalmente destrozada, aunque no se reportaron heridos. Testigos señalaron que el conductor de la miniván habría ingresado bruscamente por el jirón Lampa mientras hablaba por teléfono, provocando el choque con el bus universitario que circulaba por su ruta regular. RÁPIDA INTERVENCIÓN Agentes de Tránsito de la Policía Nacional, que se encontraban cerca del lugar, intervinieron de inmediato a ambos conductores para las diligencias correspondientes. Debido al tamaño del bus y el alto tráfico en la zona, las unidades fueron desplazadas media cuadra más adelante para liberar la vía. Pese a que ambos choferes se responsabilizaban mutuamente, los testigos coincidieron en señalar la imprudencia del conductor de la miniván.  Comentarios de Facebook También te puede interesar Puno: Accidente de tránsito en la vía de evitamiento de Macusani deja heridos Un aparatoso accidente de tránsito se registró alrededor",Deportes,Desconocido,"puno, chocan, estudiantes",https://diariosinfronteras.com.pe/2025/11/07/puno-chocan-a-bus-de-la-una-con-estudiantes/,diariosinfronteras.com.pe,2025-11-07 20:00:13.442896,"https://diariosinfronteras.com.pe/wp-content/uploads/2025/11/abridoraaaaaaaaa-2-660x330.jpg, https://diariosinfronteras.com.pe/wp-content/uploads/2020/06/dxt-nav.png",1,True,Sin Fronteras,44,0.0,Noticia,2025-11-07 20:00:12.998832
14638,Presentan cuatro mociones de vacancia en contra de la presidenta Dina Boluarte,2025-11-07 20:00:13.442630,2025.0,11.0,7.0,Friday,Presentan cuatro mociones de vacancia en contra de la presidenta Dina Boluarte. Información completa disponible en el contenido principal.,"Inicio POLITICA Presentan cuatro mociones de vacancia en contra de la presidenta Dina Boluarte Presentan cuatro mociones de vacancia en contra de la presidenta Dina Boluarte Por Diario Sin Fronteras - 29 días atrás - En POLITICA 1039 Dina Boluarte. Cuatro nuevas mociones de vacancia han sido presentadas en el Congreso de la República contra la presidenta Dina Ercilia Boluarte Zegarra, bajo la causal de permanente incapacidad moral en el ejercicio de su mandato. Los documentos, numerados 19769, 19770, 19771 y 19772, fueron ingresados por diversas bancadas parlamentarias y tienen carácter multipartidario, lo que refleja un creciente consenso entre distintos sectores del Legislativo en torno a la medida. La moción 19769, presentada a las 4:27 p.m. por la congresista Susel Paredes, junto a otros legisladores, señala  hechos de mayor gravedad  como los casos  Rolex ,  El Cofre , además del abandono de cargo atribuido a la mandataria por presuntas intervenciones estéticas. El documento propone la  vacancia de la Presidencia de la República por permanente incapacidad moral . Por su parte, la moción 19770 sustenta su pedido en la creciente inseguridad ciudadana, mencionando cifras oficiales de la Policía Nacional del Perú (PNP), así como las consecuencias económicas derivadas de este problema y la falta de liderazgo presidencial frente a la crisis. Hasta el momento, las otras dos mociones (19771 y 19772) también buscan la destitución de Boluarte por razones similares, aunque aún no se ha definido si serán acumuladas o tratadas por separado en el Pleno del Congreso. Comentarios de Facebook También te puede interesar Puno: Accidente de tránsito en la vía de evitamiento de Macusani deja heridos Un aparatoso accidente de tránsito se registró alrededor",Deportes,Desconocido,"presentan, cuatro, mociones, vacancia, contra",https://diariosinfronteras.com.pe/2025/10/09/presentan-cuatro-mociones-de-vacancia-en-contra-de-la-presidenta-dina-boluarte/,diariosinfronteras.com.pe,2025-11-07 20:00:13.442632,"https://diariosinfronteras.com.pe/wp-content/uploads/2025/05/congreso_autoriza_viaje_de_la_presidenta_dina_boluarte_a_ecuador-660x330.jpg, https://diariosinfronteras.com.pe/wp-content/uploads/2020/06/dxt-nav.png",1,True,Sin Fronteras,78,0.0,Noticia,2025-11-07 20:00:12.998832
14637,SBS capacita a periodistas de Arequipa sobre informalidad financiera y lavado de activos,2025-11-07 20:00:13.442358,2025.0,11.0,7.0,Friday,SBS capacita a periodistas de Arequipa sobre informalidad financiera y lavado de activos. Información completa disponible en el contenido principal.,"Inicio AREQUIPA SBS capacita a periodistas de Arequipa sobre informalidad financiera y lavado de activos SBS capacita a periodistas de Arequipa sobre informalidad financiera y lavado de activos Por Diario Sin Fronteras - 5 octubre, 2024 - En AREQUIPA 536 SBS capacitó a periodistas. La Superintendencia de Banca, Seguros y AFP (SBS), realizó este viernes 27 de setiembre un taller para periodistas en la ciudad de Arequipa, retomando de esta forma las capacitaciones que se realizaban a los medios de comunicación en las diferentes regiones del país y que fueron suspendidas a consecuencia de la pandemia por el COVID 19. En esta oportunidad, los temas tratados por los funcionarios de la SBS fueron acerca de los servicios que brinda a la ciudadanía la Oficina Descentralizada de Arequipa así como el de la informalidad financiera y los diferentes esquemas que han aparecido en los últimos años, causando un serio perjuicio a los ciudadanos. También se dio a conocer las medidas que viene adoptando la SBS para enfrentar estas ilícitas acciones y las recomendaciones que deben tener en cuenta las personas para evitar ser víctimas de estos delincuentes. Otro de los temas tratados fue el referido a la lucha contra el lavado de activos y el financiamiento al terrorismo y la labor que desempeña en este campo la Unidad de Inteligencia Financiera del Perú (UIF). La SBS es el organismo encargado de la regulación y supervisión de los sistemas financiero, de seguros, privado de pensiones y cooperativo de ahorro y crédito, así como de prevenir y detectar el lavado de activos y financiamiento del terrorismo, siendo su objetivo primordial preservar los intereses de los depositantes, de los asegurados y de los afiliados al SPP. Comentarios de Facebook También te puede interesar Puno: Accidente de tránsito en la vía de evitamiento de Macusani deja heridos Un aparatoso accidente de tránsito se registró alrededor",Política,Desconocido,"capacita, periodistas, arequipa, informalidad, financiera",https://diariosinfronteras.com.pe/2024/10/05/sbs-capacita-a-periodistas-de-arequipa-sobre-informalidad-financiera-y-lavado-de-activos/,diariosinfronteras.com.pe,2025-11-07 20:00:13.442360,"https://diariosinfronteras.com.pe/wp-content/uploads/2024/10/IMG_20241005_201027_800_x_533_pixel-660x330.jpg, https://diariosinfronteras.com.pe/wp-content/uploads/2020/06/dxt-nav.png",1,True,Sin Fronteras,88,0.0,Noticia,2025-11-07 20:00:12.998832
14636,Hermandad 15 de Agosto Virgen de Cancharani protestará contra obispo de Puno,2025-11-07 20:00:13.442109,2025.0,11.0,7.0,Friday,Hermandad 15 de Agosto Virgen de Cancharani protestará contra obispo de Puno. Información completa disponible en el contenido principal.,"Inicio PUNO Hermandad 15 de Agosto Virgen de Cancharani protestará contra obispo de Puno Hermandad 15 de Agosto Virgen de Cancharani protestará contra obispo de Puno Por Diario Sin Fronteras - 14 días atrás - En PUNO 536 La Hermandad 15 de Agosto Virgen de Cancharani, realizará hoy 24 de octubre, a partir de las 19:30 horas una marcha y vigilia pacífica de conservación y preservación de los bienes del Santuario por la Hermandad 15 de Agosto. También, exigirán la inclusión de dicha Hermandad en el proceso de presupuesto participativo de la comuna puneña para el mejoramiento y mantenimiento del Santuario Virgen de Cancharani. El presidente de la Hermandad 15 de Agosto Virgen de Cancharani, José Pilco, lamento que a la fecha el obispo de Puno, Jorge Carrión, no haya reconocido a la Hermandad.  Es ajeno a todas las actividades eclesiásticas. El Santuario está abandonado y en lugar de apoyarnos, ha truncado el proyecto para mejorar el Santuario. Nosotros participamos en el presupuesto participativo, pero nos sacaron, porque no estamos reconocidos , dijo. Comentarios de Facebook También te puede interesar Puno: Accidente de tránsito en la vía de evitamiento de Macusani deja heridos Un aparatoso accidente de tránsito se registró alrededor",Política,Desconocido,"hermandad, agosto, virgen, cancharani, protestará",https://diariosinfronteras.com.pe/2025/10/24/hermandad-15-de-agosto-virgen-de-cancharani-protestara-contra-obispo-de-puno/,diariosinfronteras.com.pe,2025-11-07 20:00:13.442110,"https://diariosinfronteras.com.pe/wp-content/uploads/2025/10/WhatsApp-Image-2025-10-24-at-3.48.35-PM-660x330.jpeg, https://diariosinfronteras.com.pe/wp-content/uploads/2020/06/dxt-nav.png",1,True,Sin Fronteras,76,0.0,Noticia,2025-11-07 20:00:12.998832
14634,Dictamen para ampliar el Reinfo por 6 meses fue aprobado en Comisión de Energía y Minas,2025-11-07 20:00:13.441854,2025.0,11.0,7.0,Friday,"Con 15 votos a favor, uno en contra y 4 abstenciones, la Comisión de Energía y Minas del congreso aprobó el dictamen que amplía hasta el 30 de junio del 2025 el Registro Integral de Formalización Minera (Reinfo), cuya fecha límite era el 31 de diciembre.","Inicio POLITICA Dictamen para ampliar el Reinfo por 6 meses fue aprobado en Comisión de Energía y Minas Dictamen para ampliar el Reinfo por 6 meses fue aprobado en Comisión de Energía y Minas Por Diario Sin Fronteras - 29 noviembre, 2024 - En POLITICA 646 Dictamen para ampliar el Reinfo por 6 meses fue aprobado en Comisión de Energía y Minas Con 15 votos a favor, uno en contra y 4 abstenciones, la Comisión de Energía y Minas del congreso aprobó el dictamen que amplía hasta el 30 de junio del 2025 el Registro Integral de Formalización Minera (Reinfo), cuya fecha límite era el 31 de diciembre. En esta normativa también se dispone una ampliación adicional de otros seis meses, por lo que el Reinfo podría estar habilitado hasta el 31 de diciembre del próximo año. Según se conoció que esta norma podría pasar al pleno del Congreso, donde habría la posibilidad de que se suspenda -por unas horas- el debate sobre el presupuesto público para abordar el dictamen de Energía y Minas. Comentarios de Facebook También te puede interesar Más de 8,500 jóvenes celebran con alegría y fe la XIII Fiesta Juvenil en Chapi Durante dos días, miles de jóvenes participaron en",Política,Desconocido,"dictamen, ampliar, reinfo, meses, aprobado",https://diariosinfronteras.com.pe/2024/11/29/dictamen-para-ampliar-el-reinfo-por-6-meses-fue-aprobado-en-comision-de-energia-y-minas/,diariosinfronteras.com.pe,2025-11-07 20:00:13.441856,"https://diariosinfronteras.com.pe/wp-content/uploads/2024/11/comision-energia-660x330.jpg, https://diariosinfronteras.com.pe/wp-content/uploads/2020/06/dxt-nav.png",1,True,Sin Fronteras,87,254.0,Noticia,2025-11-07 20:00:12.998832
14633,Arequipa: Un muerto y un herido tras volcadura de custer en Characato,2025-11-07 20:00:13.441603,2025.0,11.0,7.0,Friday,Arequipa: Un muerto y un herido tras volcadura de custer en Characato. Información completa disponible en el contenido principal.,"Inicio AREQUIPA Arequipa: Un muerto y un herido tras volcadura de custer en Characato Arequipa: Un muerto y un herido tras volcadura de custer en Characato Por Diario Sin Fronteras - 19 días atrás - En AREQUIPA 985 Un trágico accidente se registró esta tarde en la vía que conecta Characato con Arequipa, donde una custer de transporte público, de placa V7V-875, se despistó y volcó a la altura de la entrada de Umalpaca. El hecho dejó un fallecido y al conductor herido, quien fue trasladado de emergencia al hospital regional Honorio Delgado Espinoza. Personal de la Compañía de Bomberos llegó al lugar para realizar las labores de rescate y apoyo a los heridos. La Policía investiga las causas del siniestro, aunque no se descarta que el exceso de velocidad o una falla mecánica. Nota en desarrollo  Comentarios de Facebook También te puede interesar Puno: Accidente de tránsito en la vía de evitamiento de Macusani deja heridos Un aparatoso accidente de tránsito se registró alrededor",Judicial,Desconocido,"arequipa, muerto, herido, tras, volcadura",https://diariosinfronteras.com.pe/2025/10/19/arequipa-un-muerto-y-un-herido-tras-volcadura-de-custer-en-characato/,diariosinfronteras.com.pe,2025-11-07 20:00:13.441606,"https://diariosinfronteras.com.pe/wp-content/uploads/2025/10/565668889_1382631416565011_5094062226825434336_n-660x330.jpg, https://diariosinfronteras.com.pe/wp-content/uploads/2020/06/dxt-nav.png",1,True,Sin Fronteras,69,0.0,Noticia,2025-11-07 20:00:12.998832
14632,Gobierno declarará estado de emergencia en Lima Metropolitana,2025-11-07 20:00:13.441377,2025.0,11.0,7.0,Friday,Gobierno declarará estado de emergencia en Lima Metropolitana. Información completa disponible en el contenido principal.,"Inicio NACIONAL Gobierno declarará estado de emergencia en Lima Metropolitana Gobierno declarará estado de emergencia en Lima Metropolitana Por Diario Sin Fronteras - 21 días atrás - En NACIONAL 625 El premier Ernesto Álvarez anunció este jueves que el Gobierno declarará en las próximas horas el estado de emergencia en Lima Metropolitana. En diálogo con la prensa, el titular de la Presidencia del Consejo de Ministros (PCM) afirmó que el decreto incluirá un paquete de acciones concretas y eficaces para combatir la criminalidad y devolver la tranquilidad a los ciudadanos.  El presidente de la república nos ha encargado preparar un paquete de medidas que será sometido al análisis técnico en el menor tiempo posible. Por ello, los ministros estamos en sesión permanente hasta consolidar estas acciones y poder reunirnos para declarar el estado de emergencia en Lima, pero con contenido real y efectivo , señaló tras la primera sesión del Consejo de Ministros. Comentarios de Facebook También te puede interesar Puno: Accidente de tránsito en la vía de evitamiento de Macusani deja heridos Un aparatoso accidente de tránsito se registró alrededor",Política,Desconocido,"gobierno, declarará, estado, emergencia, lima",https://diariosinfronteras.com.pe/2025/10/17/gobierno-declarara-estado-de-emergencia-en-lima-metropolitana/,diariosinfronteras.com.pe,2025-11-07 20:00:13.441379,"https://diariosinfronteras.com.pe/wp-content/uploads/2025/10/premier_ernesto_alvarez_confirma_que_gobierno_declarara_estado_de_emergencia_en_lima-660x330.jpg, https://diariosinfronteras.com.pe/wp-content/uploads/2020/06/dxt-nav.png",1,True,Sin Fronteras,61,0.0,Noticia,2025-11-07 20:00:12.998832
14631,Tragedia en Cusco: Vehículo familiar cae al río durante viaje a Lares,2025-11-07 20:00:13.441083,2025.0,11.0,7.0,Friday,Tragedia en Cusco: Vehículo familiar cae al río durante viaje a Lares. Información completa disponible en el contenido principal.,"Inicio NACIONAL Tragedia en Cusco: Vehículo familiar cae al río durante viaje a Lares Tragedia en Cusco: Vehículo familiar cae al río durante viaje a Lares Por Redacción Diario Sin Fronteras - 10 febrero, 2025 - En NACIONAL 823 Tragedia en Cusco: Vehículo familiar cae al río durante viaje a Lares Un lamentable accidente de tránsito se registró esta mañana, alrededor de las 10:00 a.m., en la carretera Calca-Lares, a tan solo un kilómetro del distrito de Lares, en Cusco. Un vehículo que transportaba a una familia con destino a los baños termales de Lares perdió el control y terminó cayendo al río, dejando a sus cuatro ocupantes heridos. Las víctimas fueron rápidamente auxiliadas y trasladadas al centro de salud de Lares para recibir atención médica de emergencia. Según las primeras investigaciones, el accidente se habría producido debido a que otro vehículo que circulaba en sentido contrario le cerró el paso al auto familiar. Además, el mal estado de la vía habría dificultado la maniobra del conductor, lo que provocó el trágico desenlace. Las autoridades locales ya se encuentran en el lugar del incidente para evaluar la situación y determinar las causas exactas del accidente. Comentarios de Facebook También te puede interesar Tacna: Mototaxista grave tras impacto con camioneta Gregorio Albarracín. Una camioneta chocó y destrozó un",Salud,Desconocido,"tragedia, cusco, vehículo, familiar, durante",https://diariosinfronteras.com.pe/2025/02/10/tragedia-en-cusco-vehiculo-familiar-cae-al-rio-durante-viaje-a-lares/,diariosinfronteras.com.pe,2025-11-07 20:00:13.441085,"https://diariosinfronteras.com.pe/wp-content/uploads/2025/02/WhatsApp-Image-2025-02-10-at-07.50.33-660x330.jpeg, https://diariosinfronteras.com.pe/wp-content/uploads/2020/06/dxt-nav.png",1,True,Sin Fronteras,69,0.0,Noticia,2025-11-07 20:00:12.998832
14630,Tren de altura para unir Puno y Bolivia,2025-11-07 20:00:13.440803,2025.0,11.0,7.0,Friday,Tren de altura para unir Puno y Bolivia. Información completa disponible en el contenido principal.,"Inicio PUNO Tren de altura para unir Puno y Bolivia Tren de altura para unir Puno y Bolivia Por Diario Sin Fronteras - 22 días atrás - En PUNO 447 El parlamentario puneño Óscar Zea Choquechambi quiere unir Puno y Bolivia con un tren de altura, que planea cruzar 13 jurisdicciones de la zona sur de Puno y que recorrerá 156 kilómetros. El tren Puno   Desaguadero, busca convertirse en una alternativa importante para mejorar el transporte y el desarrollo económico y social entre 13 localidades de Puno. Esta iniciativa fue impulsada mediante un proyecto de ley el año pasado y el dictamen en la Comisión de Transportes y Comunicaciones ya fue aprobado. Ahora se espera su debate en el pleno del Congreso de la República. De ser así, el Poder Ejecutivo junto al Gobierno Regional de Puno, deberán de elaborar y aprobar el expediente técnico, para su posterior implementación. CONEXIÓN CON BOLIVIA La iniciativa detalla la conexión de 13 jurisdicciones del sur: Puno, Ichu, Chucuito, Platería, Acora, Ilave, Pilcuyo, Juli, Pomata, Yunguyo, Copani, Zepita y Desaguadero, para luego interconectarse con el vecino país de Bolivia, lo cual permitirá reducir el tiempo de viaje y facilitar el intercambio comercial; además de incrementar el turismo entre ambos países.  Exhortamos al pleno del Congreso de la República del Perú, la priorización de este dictamen para su pronta aprobación, en beneficio de todos los ciudadanos puneños y desaguadereños , escribió Óscar Zea en sus redes sociales. Comentarios de Facebook También te puede interesar Puno: Accidente de tránsito en la vía de evitamiento de Macusani deja heridos Un aparatoso accidente de tránsito se registró alrededor",Política,Desconocido,"tren, altura, unir, puno, bolivia",https://diariosinfronteras.com.pe/2025/10/16/tren-de-altura-para-unir-puno-y-bolivia/,diariosinfronteras.com.pe,2025-11-07 20:00:13.440805,"https://diariosinfronteras.com.pe/wp-content/uploads/2025/10/foto-tren-de-altura-1-660x330.jpg, https://diariosinfronteras.com.pe/wp-content/uploads/2020/06/dxt-nav.png",1,True,Sin Fronteras,39,0.0,Noticia,2025-11-07 20:00:12.998832
14629,Perú evalúa enviar presos extranjeros a megacárcel de El Salvador,2025-11-07 20:00:13.440537,2025.0,11.0,7.0,Friday,Perú evalúa enviar presos extranjeros a megacárcel de El Salvador. Información completa disponible en el contenido principal.,"Inicio PUNO Perú evalúa enviar presos extranjeros a megacárcel de El Salvador Perú evalúa enviar presos extranjeros a megacárcel de El Salvador Por Diario Sin Fronteras - 13 junio, 2025 - En PUNO 697 Arana. El presidente del Consejo de Ministros, Eduardo Arana, anunció ante el Congreso que el Gobierno evalúa nuevas medidas para combatir la delincuencia organizada. Una de ellas es el posible traslado de presos extranjeros peligrosos al CECOT, la megacárcel de El Salvador. La medida fue planteada durante su presentación por el voto de confianza. Arana explicó que se está trabajando en un mecanismo de cooperación bilateral con el gobierno de Nayib Bukele. El acuerdo permitiría trasladar a reclusos de alta peligrosidad a centros penitenciarios en sus países de origen. Entre las opciones, se consideró al Centro de Confinamiento del Terrorismo, reconocido por su régimen estricto. Según el premier, esta medida busca descongestionar temporalmente las cárceles peruanas y desarticular redes criminales que operan desde su interior. Añadió que muchos internos utilizan los penales como plataformas para continuar delinquiendo.  Queremos reafirmar el principio de autoridad , expresó. El Gobierno también anunció que, desde diciembre de este año, se implementará control especializado de ingresos y salidas. Esta medida regirá en dos penales del país, donde se revisarán personas, objetos y paquetes. El objetivo es evitar el ingreso de elementos que fortalezcan a las mafias internas. Comentarios de Facebook También te puede interesar Puno: Accidente de tránsito en la vía de evitamiento de Macusani deja heridos Un aparatoso accidente de tránsito se registró alrededor",Política,Desconocido,"perú, evalúa, enviar, presos, extranjeros",https://diariosinfronteras.com.pe/2025/06/13/peru-evalua-enviar-presos-extranjeros-a-megacarcel-de-el-salvador/,diariosinfronteras.com.pe,2025-11-07 20:00:13.440539,"https://diariosinfronteras.com.pe/wp-content/uploads/2025/06/orig-1749733930927-660x330.jpg, https://diariosinfronteras.com.pe/wp-content/uploads/2020/06/dxt-nav.png",1,True,Sin Fronteras,65,0.0,Noticia,2025-11-07 20:00:12.998832
14628,Puno: Inicia el mes morado con procesión del Señor de los Milagros,2025-11-07 20:00:13.440288,2025.0,11.0,7.0,Friday,Puno: Inicia el mes morado con procesión del Señor de los Milagros. Información completa disponible en el contenido principal.,"Inicio PUNO Puno: Inicia el mes morado con procesión del Señor de los Milagros Puno: Inicia el mes morado con procesión del Señor de los Milagros Por Diario Sin Fronteras - 1 octubre, 2025 - En PUNO 600 La tarde del miércoles 1 de octubre se dio inicio al mes morado en Puno con la primera procesión del Señor de los Milagros. La imagen sagrada salió del templo San Antonio de Padua y recorrió las principales calles del centro de la ciudad. El trayecto incluyó el jirón Ayacucho, Jr. Huancané, Jr. Ilave, Jr. Puno, Jr. Áncash y Jr. Cajamarca, para luego retornar al templo de origen. Fieles acompañaron el recorrido con oraciones, cánticos y la tradicional vestimenta morada en honor al Cristo de Pachacamilla, marcando así el inicio de las actividades religiosas de octubre. Comentarios de Facebook También te puede interesar Puno: Accidente de tránsito en la vía de evitamiento de Macusani deja heridos Un aparatoso accidente de tránsito se registró alrededor",Otros,Desconocido,"puno, inicia, morado, procesión, señor",https://diariosinfronteras.com.pe/2025/10/01/puno-inicia-el-mes-morado-con-procesion-del-senor-de-los-milagros/,diariosinfronteras.com.pe,2025-11-07 20:00:13.440290,"https://diariosinfronteras.com.pe/wp-content/uploads/2025/10/WhatsApp-Image-2025-10-01-at-5.47.24-PM-660x330.jpeg, https://diariosinfronteras.com.pe/wp-content/uploads/2020/06/dxt-nav.png",1,True,Sin Fronteras,66,0.0,Noticia,2025-11-07 20:00:12.998832
14627,Bus universitario para Yunguyo estará habilitado desde el lunes,2025-11-07 20:00:13.440051,2025.0,11.0,7.0,Friday,Bus universitario para Yunguyo estará habilitado desde el lunes. Información completa disponible en el contenido principal.,"Inicio PUNO Bus universitario para Yunguyo estará habilitado desde el lunes Bus universitario para Yunguyo estará habilitado desde el lunes Por Diario Sin Fronteras - 27 junio, 2025 - En PUNO 1362 El Gerente de Desarrollo Social de la Municipalidad Provincial de Yunguyo, Yeim Chura, informó que la inhabilitación temporal del bus universitario que transporta a estudiantes de Yunguyo a la UNA Puno se debe a un accidente de tránsito ocurrido el 16 de mayo, en el que el vehículo habría atropellado fortuitamente a un adulto mayor. Chura señaló que, como respuesta, se realizaron las diligencias necesarias para cubrir los daños del incidente y que, debió haberse reincorporado el servicio actualmente. Sin embargo, aclaró que la toma del local en la UNA paralizó el proceso. Por su parte, el Jefe de Transportes de la UNA Puno precisó que el servicio estaría habilitado a partir del próximo lunes, aunque admitió que el retraso en la reparación del bus se debió, en parte, a la falta de apoyo de la municipalidad en este aspecto. Comentarios de Facebook También te puede interesar Puno: Accidente de tránsito en la vía de evitamiento de Macusani deja heridos Un aparatoso accidente de tránsito se registró alrededor",Deportes,Desconocido,"universitario, yunguyo, estará, habilitado, desde",https://diariosinfronteras.com.pe/2025/06/27/bus-universitario-para-yunguyo-estara-habilitado-desde-el-lunes/,diariosinfronteras.com.pe,2025-11-07 20:00:13.440054,"https://diariosinfronteras.com.pe/wp-content/uploads/2025/06/Yunguyo-se-queda-sin-bus-de-la-UNA-660x330.jpg, https://diariosinfronteras.com.pe/wp-content/uploads/2020/06/dxt-nav.png",1,True,Sin Fronteras,63,0.0,Noticia,2025-11-07 20:00:12.998832
