titulo,fecha,hora,resumen,contenido,categoria,autor,tags,url,fecha_extraccion,imagenes,fuente,created_at,caracteres_contenido,palabras_contenido
S/ 759 millones costará el Hospital Carlos Monge Medrano de Juliaca,,,"Habitantes de Hiroshima ven un recordatorio importante en el Nobel de la Paz			




			12 octubre, 2024","Habitantes de Hiroshima ven un recordatorio importante en el Nobel de la Paz			




			12 octubre, 2024",,,,https://punonoticias.pe/hospital-carlos-monge-medrano-juliaca/,2025-09-17 16:22:26,"https://punonoticias.pe/wp-content/uploads/2024/10/hiroshima-300x198.jpg, https://punonoticias.pe/wp-content/uploads/2024/11/462743655_1092953788859945_119915264087360954_n-300x200.jpg",Puno Noticias,2025-09-17 16:22:26,103,16
Siete delincuentes fuertemente armados asaltan vivienda en el sector de la salida a Arequipa,,,"Favorite fashion bloggers’ Podcasts in 2022			




			10 marzo, 2022","Favorite fashion bloggers’ Podcasts in 2022			




			10 marzo, 2022",,,,https://punonoticias.pe/asalto-vivienda-juliaca-puno/,2025-09-17 16:22:27,"https://punonoticias.pe/wp-content/uploads/2022/02/eric-fung-Z0GZrpwcc5Y-unsplash-1-300x200.jpg, https://punonoticias.pe/wp-content/uploads/2024/10/464495619_1060248745896184_7536508636299143161_n-1-300x171.jpg",Puno Noticias,2025-09-17 16:22:27,68,9
Desfile cívico-militar celebra el 98° aniversario de la Provincia de San Román en Juliaca,,,"Antamina lanza nueva convocatoria de trabajo en octubre 2024 con altos sueldos: ¡Postula ahora!			




			11 octubre, 2024","Antamina lanza nueva convocatoria de trabajo en octubre 2024 con altos sueldos: ¡Postula ahora!			




			11 octubre, 2024",,,,https://punonoticias.pe/desfile-civico-militar-98-aniversario-san-roman/,2025-09-17 16:22:29,"https://punonoticias.pe/wp-content/uploads/2024/10/Antamina-300x133.jpg, https://punonoticias.pe/wp-content/uploads/2024/10/464411561_1060216609232731_2387538404152953611_n-300x200.jpg",Puno Noticias,2025-09-17 16:22:29,122,17
Suspenden atención en diversas áreas del Hospital Carlos Monge Medrano debido a la falta de agua potable,,,"Impresionante escenificación de la salida de Manco Cápac y Mama Ocllo en Puno			




			5 noviembre, 2024","Impresionante escenificación de la salida de Manco Cápac y Mama Ocllo en Puno			




			5 noviembre, 2024",,,,https://punonoticias.pe/suspenden-atencion-hospital-carlos-monge-juliaca/,2025-09-17 16:22:31,"https://punonoticias.pe/wp-content/uploads/2024/11/Escenificacion-Puno-300x161.jpg, https://punonoticias.pe/wp-content/uploads/2024/10/464389347_1060217822565943_8832570889195979962_n-300x226.jpg",Puno Noticias,2025-09-17 16:22:31,105,16
FBC Melgar refuerza su plantilla y proyecta cambios para la temporada 2025,,,"Habitantes de Hiroshima ven un recordatorio importante en el Nobel de la Paz			




			12 octubre, 2024","Habitantes de Hiroshima ven un recordatorio importante en el Nobel de la Paz			




			12 octubre, 2024",,,,https://punonoticias.pe/fbc-melgar-refuerzos-temporada-2025/,2025-09-17 16:22:33,"https://punonoticias.pe/wp-content/uploads/2024/10/hiroshima-300x198.jpg, https://punonoticias.pe/wp-content/uploads/2022/02/jess-harper-sunday-bLkj9eNhW90-unsplash-300x200.jpg",Puno Noticias,2025-09-17 16:22:33,103,16
Portada - Puno Noticias,,,"Puno



				Suspenden atención en diversas áreas del Hospital Carlos Monge Medrano debido a la falta de agua potable			




			8 julio, 2025","Puno



				Suspenden atención en diversas áreas del Hospital Carlos Monge Medrano debido a la falta de agua potable			




			8 julio, 2025",,,,https://punonoticias.pe/page/6/,2025-09-17 16:22:35,"https://punonoticias.pe/wp-content/uploads/2025/07/518182513_1249119103675813_5791256136853123699_n-768x430.jpg, https://punonoticias.pe/wp-content/uploads/2025/07/Hospital-Carlos-Monge-Medrano-Juliaca-768x435.jpg",Puno Noticias,2025-09-17 16:22:35,140,21
Hallan feto en servicios higiénicos del terminal zonal Las Mercedes en Juliaca,,,"Madre de familia pide ayuda urgente para enfrentar extraña enfermedad			




			23 octubre, 2024","Madre de familia pide ayuda urgente para enfrentar extraña enfermedad			




			23 octubre, 2024",,,,https://punonoticias.pe/hallazgo-feto-terminal-las-mercedes-juliaca/,2025-09-17 16:22:36,"https://punonoticias.pe/wp-content/uploads/2024/10/464328238_1060217585899300_864334323803023676_n-300x226.jpg, https://punonoticias.pe/wp-content/uploads/2024/11/297772607_10159406466707832_5586128764356078388_n-300x183.jpg",Puno Noticias,2025-09-17 16:22:36,96,13
Produce impulsa el desarrollo de microempresarios con talleres virtuales y presenciales,,,"Azángaro: Dictan 09 meses de prisión preventiva en contra sujeto acusado de abusar sexualmente a una menor de edad			




			23 octubre, 2024","Azángaro: Dictan 09 meses de prisión preventiva en contra sujeto acusado de abusar sexualmente a una menor de edad			




			23 octubre, 2024",,,,https://punonoticias.pe/puno-produce-talleres-microempresarios/,2025-09-17 16:22:38,"https://punonoticias.pe/wp-content/uploads/2024/10/464495619_1060248745896184_7536508636299143161_n-1-300x171.jpg, https://punonoticias.pe/wp-content/uploads/2024/10/272205853_486512026170261_5571336276157265636_n-300x200.jpg",Puno Noticias,2025-09-17 16:22:38,141,22
Denuncian presunto caso de feminicidio en Juliaca tras la muerte de Jessica Merma Ventura,,,"Alemania sigue como líder en la Liga de las Naciones tras su victoria y empate de Países Bajos			




			11 octubre, 2024","Alemania sigue como líder en la Liga de las Naciones tras su victoria y empate de Países Bajos			




			11 octubre, 2024",,,,https://punonoticias.pe/denuncian-presunto-feminicidio-juliaca-jessica-merma/,2025-09-17 16:22:40,"https://punonoticias.pe/wp-content/uploads/2024/10/alemania-300x201.jpg, https://punonoticias.pe/wp-content/uploads/2024/08/457324312_833708262247518_3010605463689563895_n-300x200.jpg",Puno Noticias,2025-09-17 16:22:40,121,21
Portada - Puno Noticias,,,"Puno



				Suspenden atención en diversas áreas del Hospital Carlos Monge Medrano debido a la falta de agua potable			




			8 julio, 2025","Puno



				Suspenden atención en diversas áreas del Hospital Carlos Monge Medrano debido a la falta de agua potable			




			8 julio, 2025",,,,https://punonoticias.pe/page/7/,2025-09-17 16:22:41,"https://punonoticias.pe/wp-content/uploads/2025/07/518182513_1249119103675813_5791256136853123699_n-768x430.jpg, https://punonoticias.pe/wp-content/uploads/2025/07/Hospital-Carlos-Monge-Medrano-Juliaca-768x435.jpg",Puno Noticias,2025-09-17 16:22:41,140,21
Juliaca: Una ciudad que crece sin planificación y sin rumbo,,,"Perú vs. Uruguay: Alineaciones confirmadas para el duelo clave de las Eliminatorias 2026			




			11 octubre, 2024","Perú vs. Uruguay: Alineaciones confirmadas para el duelo clave de las Eliminatorias 2026			




			11 octubre, 2024",,,,https://punonoticias.pe/juliaca-ciudad-crece-sin-planificacion/,2025-09-17 16:22:42,"https://punonoticias.pe/wp-content/uploads/2024/10/462776554_1092042965617694_4406879208179954750_n-300x200.jpg, https://punonoticias.pe/wp-content/uploads/2024/10/464397369_927465706094754_3965743636163987538_n-253x300.jpg",Puno Noticias,2025-09-17 16:22:42,115,16
Why a Public Figure Shouldn’t Wear Diamonds,,,"Allegados del alcalde de Caracoto agreden a periodistas para evitar declaraciones sobre conflicto de terrenos			




			23 octubre, 2024","Allegados del alcalde de Caracoto agreden a periodistas para evitar declaraciones sobre conflicto de terrenos			




			23 octubre, 2024",,,,https://punonoticias.pe/1284/,2025-09-17 16:22:44,"https://punonoticias.pe/wp-content/uploads/2024/10/464306727_1060208102566915_356696237239834355_n-300x169.jpg, https://punonoticias.pe/wp-content/uploads/2024/10/gareca-01-300x170.jpg",Puno Noticias,2025-09-17 16:22:44,136,18
Tribunal Supremo de Venezuela Inhabilita Candidatura de Opositora a Maduro,,,"Why a Public Figure Shouldn’t Wear Diamonds			




			10 marzo, 2022","Why a Public Figure Shouldn’t Wear Diamonds			




			10 marzo, 2022",,,,https://punonoticias.pe/tribunal-supremo-venezuela-inhabilita-maria-corina-machado/,2025-09-17 16:22:46,"https://punonoticias.pe/wp-content/uploads/2022/02/fiona-murray-KE95wIwKp4Y-unsplash-300x200.jpg, https://punonoticias.pe/wp-content/uploads/2024/10/464411561_1060216609232731_2387538404152953611_n-300x200.jpg",Puno Noticias,2025-09-17 16:22:46,68,10
Portada - Puno Noticias,,,"Puno



				Suspenden atención en diversas áreas del Hospital Carlos Monge Medrano debido a la falta de agua potable			




			8 julio, 2025","Puno



				Suspenden atención en diversas áreas del Hospital Carlos Monge Medrano debido a la falta de agua potable			




			8 julio, 2025",,,,https://punonoticias.pe/page/9/,2025-09-17 16:22:48,"https://punonoticias.pe/wp-content/uploads/2025/07/518182513_1249119103675813_5791256136853123699_n-768x430.jpg, https://punonoticias.pe/wp-content/uploads/2025/07/Hospital-Carlos-Monge-Medrano-Juliaca-768x435.jpg",Puno Noticias,2025-09-17 16:22:48,140,21
Portada - Puno Noticias,,,"Puno



				Suspenden atención en diversas áreas del Hospital Carlos Monge Medrano debido a la falta de agua potable			




			8 julio, 2025","Puno



				Suspenden atención en diversas áreas del Hospital Carlos Monge Medrano debido a la falta de agua potable			




			8 julio, 2025",,,,https://punonoticias.pe/page/3/,2025-09-17 16:22:50,"https://punonoticias.pe/wp-content/uploads/2025/07/518182513_1249119103675813_5791256136853123699_n-768x430.jpg, https://punonoticias.pe/wp-content/uploads/2025/07/Hospital-Carlos-Monge-Medrano-Juliaca-768x435.jpg",Puno Noticias,2025-09-17 16:22:50,140,21
Internos del penal de Juliaca elaboran más de 60 mil coronas para la feria “Cárceles Productivas”,,,"Alianza Lima y Universitario podrían tener partidos en señal abierta la próxima temporada			




			11 octubre, 2024","Alianza Lima y Universitario podrían tener partidos en señal abierta la próxima temporada			




			11 octubre, 2024",,,,https://punonoticias.pe/feria-carceles-productivas-juliaca-venta-cirona/,2025-09-17 16:22:52,"https://punonoticias.pe/wp-content/uploads/2024/10/462160484_1076275887841150_1879914696322837522_n-300x200.jpg, https://punonoticias.pe/wp-content/uploads/2025/07/Alianza-Lima-240x300.jpeg",Puno Noticias,2025-09-17 16:22:52,116,16
Petro ordena bombardeos contra disidentes de las FARC tras ataque con drones,,,"Cambio sorprendente: Coronel Harvey Colchado asume la custodia de un puente en medio de crisis			




			11 octubre, 2024","Cambio sorprendente: Coronel Harvey Colchado asume la custodia de un puente en medio de crisis			




			11 octubre, 2024",,,,https://punonoticias.pe/petro-bombardeos-disidencias-farc/,2025-09-17 16:22:53,"https://punonoticias.pe/wp-content/uploads/2024/10/colchado-300x170.jpg, https://punonoticias.pe/wp-content/uploads/2024/08/457100594_903016271867690_6033807876687042105_n-300x200.jpg",Puno Noticias,2025-09-17 16:22:53,121,18
Evo Morales es citado a declarar por presunto caso de “trata de menores” y “estupro”,,,"Accidente en vía Phara – Aporoma deja varios heridos tras caída de camioneta a un abismo			




			7 julio, 2025","Accidente en vía Phara – Aporoma deja varios heridos tras caída de camioneta a un abismo			




			7 julio, 2025",,,,https://punonoticias.pe/evo-morales-trata-menores-declaracion/,2025-09-17 16:22:55,"https://punonoticias.pe/wp-content/uploads/2025/07/517161297_1248692970385093_4225458767107482948_n-300x169.jpg, https://punonoticias.pe/wp-content/uploads/2024/10/gareca-01-300x170.jpg",Puno Noticias,2025-09-17 16:22:55,112,19
Portada - Puno Noticias,,,"Puno



				Suspenden atención en diversas áreas del Hospital Carlos Monge Medrano debido a la falta de agua potable			




			8 julio, 2025","Puno



				Suspenden atención en diversas áreas del Hospital Carlos Monge Medrano debido a la falta de agua potable			




			8 julio, 2025",,,,https://punonoticias.pe/page/5/,2025-09-17 16:22:57,"https://punonoticias.pe/wp-content/uploads/2025/07/518182513_1249119103675813_5791256136853123699_n-768x430.jpg, https://punonoticias.pe/wp-content/uploads/2025/07/Hospital-Carlos-Monge-Medrano-Juliaca-768x435.jpg",Puno Noticias,2025-09-17 16:22:57,140,21
Lo Último - Puno Noticias,,,"Suspenden atención en diversas áreas del Hospital Carlos Monge Medrano debido a la falta de agua potable			



			8 julio, 2025		


			Leer más","Suspenden atención en diversas áreas del Hospital Carlos Monge Medrano debido a la falta de agua potable			



			8 julio, 2025		


			Leer más",,,,https://punonoticias.pe/lo-ultimo/,2025-09-17 16:22:59,"https://punonoticias.pe/wp-content/uploads/2025/07/518182513_1249119103675813_5791256136853123699_n-300x168.jpg, https://punonoticias.pe/wp-content/uploads/2025/07/Alianza-Lima-240x300.jpeg",Puno Noticias,2025-09-17 16:22:59,143,22
Municipio de San Román clausura cantinas ilegales y licorería cerca del hospital Carlos Monge Medrano,,,"Roban moto lineal frente a Caja Huancayo en barrio San José de Juliaca			




			7 julio, 2025","Roban moto lineal frente a Caja Huancayo en barrio San José de Juliaca			




			7 julio, 2025",,,,https://punonoticias.pe/municipio-san-roman-clausura-cantinas-licoreria-hospital/,2025-09-17 16:23:01,"https://punonoticias.pe/wp-content/uploads/2025/07/moto-300x174.jpg, https://punonoticias.pe/wp-content/uploads/2024/10/Antamina-300x133.jpg",Puno Noticias,2025-09-17 16:23:01,94,16
Personal del Centro de Salud Cono Sur en Juliaca rechaza cambio de director,,,"Habitantes de Hiroshima ven un recordatorio importante en el Nobel de la Paz			




			12 octubre, 2024","Habitantes de Hiroshima ven un recordatorio importante en el Nobel de la Paz			




			12 octubre, 2024",,,,https://punonoticias.pe/trabajadores-centro-salud-cono-sur-juliaca-rechazan-cambio-director/,2025-09-17 16:23:03,"https://punonoticias.pe/wp-content/uploads/2024/10/hiroshima-300x198.jpg, https://punonoticias.pe/wp-content/uploads/2024/10/462743790_1050946210159771_8065425647590098445_n-300x175.jpg",Puno Noticias,2025-09-17 16:23:03,103,16
Deportes - Puno Noticias,,,"Alianza Lima anuncia la salida de Gonzalo Aguirre a días del final del Torneo Apertura 2025			




			8 julio, 2025","Alianza Lima anuncia la salida de Gonzalo Aguirre a días del final del Torneo Apertura 2025			




			8 julio, 2025",,,,https://punonoticias.pe/deportes/,2025-09-17 16:23:04,"https://punonoticias.pe/wp-content/uploads/2025/07/Alianza-Lima.jpeg, https://punonoticias.pe/wp-content/uploads/2024/11/462743655_1092953788859945_119915264087360954_n-768x512.jpg",Puno Noticias,2025-09-17 16:23:04,115,19
Estudiantes del Colegio Fe y Ciencia Protestan por Instalación de Reductores de Velocidad,,,"Madre de familia pide ayuda urgente para enfrentar extraña enfermedad			




			23 octubre, 2024","Madre de familia pide ayuda urgente para enfrentar extraña enfermedad			




			23 octubre, 2024",,,,https://punonoticias.pe/protesta-colegio-fe-y-ciencia-reductores-de-velocidad/,2025-09-17 16:23:06,"https://punonoticias.pe/wp-content/uploads/2024/10/464328238_1060217585899300_864334323803023676_n-300x226.jpg, https://punonoticias.pe/wp-content/uploads/2024/10/toledo-300x189.jpg",Puno Noticias,2025-09-17 16:23:06,96,13
Dina Boluarte anuncia medidas contra extorsionadores y refuerza la seguridad en Perú,,,"How to choose jewelry to match your hairstyle			




			10 marzo, 2022","How to choose jewelry to match your hairstyle			




			10 marzo, 2022",,,,https://punonoticias.pe/dina-boluarte-congelamiento-cuentas-extorsionadores/,2025-09-17 16:23:08,"https://punonoticias.pe/wp-content/uploads/2022/02/miao-xiang-leFR7Fj3J6I-unsplash-300x200.jpg, https://punonoticias.pe/wp-content/uploads/2022/02/sabrianna-IK5P866QaLY-unsplash-300x200.jpg",Puno Noticias,2025-09-17 16:23:08,70,11
Hallan camioneta desmantelada tras ser reportada como robada en Puno,,,"Estudiantes del Colegio Fe y Ciencia Protestan por Instalación de Reductores de Velocidad			




			13 junio, 2024","Estudiantes del Colegio Fe y Ciencia Protestan por Instalación de Reductores de Velocidad			




			13 junio, 2024",,,,https://punonoticias.pe/hallan-camioneta-desmantelada-puno-juliaca/,2025-09-17 16:23:08,"https://punonoticias.pe/wp-content/uploads/2024/06/448068807_971657711421955_3571629625454854637_n-300x169.jpg, https://punonoticias.pe/wp-content/uploads/2024/11/464720996_9041186569279273_7987910443585981300_n-300x169.jpg",Puno Noticias,2025-09-17 16:23:08,114,16
Asociación de Víctimas Solicita Exclusión de PNP y FFAA de la Festividad de la Virgen de la Candelaria 2024 en Puno,,,"Why do people depend on their accessories			




			10 marzo, 2022","Why do people depend on their accessories			




			10 marzo, 2022",,,,https://punonoticias.pe/asociacion-victimas-excluye-pnp-ffaa-festividad-candelaria-puno/,2025-09-17 16:23:10,"https://punonoticias.pe/wp-content/uploads/2022/02/jess-harper-sunday-bLkj9eNhW90-unsplash-300x200.jpg, https://punonoticias.pe/wp-content/uploads/2024/10/464495619_1060248745896184_7536508636299143161_n-1-300x171.jpg",Puno Noticias,2025-09-17 16:23:10,66,10
Perú vs. Chile: El Clásico del Pacífico se jugará en el Estadio Nacional el 15 de noviembre,,,"Serenazgo de San Román retira a extranjeros que pernoctaban en área verde de Juliaca			




			5 noviembre, 2024","Serenazgo de San Román retira a extranjeros que pernoctaban en área verde de Juliaca			




			5 noviembre, 2024",,,,https://punonoticias.pe/peru-chile-estadio-nacional-15-noviembre/,2025-09-17 16:23:12,"https://punonoticias.pe/wp-content/uploads/2024/11/migraciones-300x159.jpg, https://punonoticias.pe/wp-content/uploads/2024/06/448068807_971657711421955_3571629625454854637_n-300x169.jpg",Puno Noticias,2025-09-17 16:23:12,112,17
Ministra de Cultura le responde al alcalde de Puno por no invitar a Presidenta Dina Boluarte a La Candelaria,,,"Alcalde de San Román exige renovar licenciamiento de la UANCV con nuevos actores para cautelar bienes municipales			




			28 agosto, 2024","Alcalde de San Román exige renovar licenciamiento de la UANCV con nuevos actores para cautelar bienes municipales			




			28 agosto, 2024",,,,https://punonoticias.pe/ministra-cultura-responde-alcalde-puno-no-invitacion-presidenta-dina-boluarte-candelaria/,2025-09-17 16:23:14,"https://punonoticias.pe/wp-content/uploads/2024/08/457313944_902966598539324_3958387796226303952_n-300x200.jpg, https://punonoticias.pe/wp-content/uploads/2025/07/517161297_1248692970385093_4225458767107482948_n-300x169.jpg",Puno Noticias,2025-09-17 16:23:14,139,20
Maduro pide a los “milicianos” indígenas estar “bien armados” para defender “la paz”,,,"Cascos azules permanecerán en la frontera entre Líbano e Israel pese a los ataques			




			12 octubre, 2024","Cascos azules permanecerán en la frontera entre Líbano e Israel pese a los ataques			




			12 octubre, 2024",,,,https://punonoticias.pe/maduro-milicianos-indigenas-armados/,2025-09-17 16:23:16,"https://punonoticias.pe/wp-content/uploads/2024/10/cascos-azules-300x171.jpg, https://punonoticias.pe/wp-content/uploads/2024/10/464329318_1060218295899229_6725967903220297495_n-300x226.jpg",Puno Noticias,2025-09-17 16:23:16,109,17
Muro de adobe aplasta a madre de familia en Huancané mientras vendía carne,,,"UGEL San Román organiza el “Concurso Digital 2024” para fomentar el uso de herramientas tecnológicas en escolares			




			23 octubre, 2024","UGEL San Román organiza el “Concurso Digital 2024” para fomentar el uso de herramientas tecnológicas en escolares			




			23 octubre, 2024",,,,https://punonoticias.pe/muro-aplasta-madre-familia-huancane/,2025-09-17 16:23:17,"https://punonoticias.pe/wp-content/uploads/2024/10/464523815_1060218092565916_3057722776794282421_n-300x226.jpg, https://punonoticias.pe/wp-content/uploads/2024/01/corina-machado-300x166.jpg",Puno Noticias,2025-09-17 16:23:17,140,20
How to choose jewelry to match your hairstyle,,,"Declaran tres días no laborables en noviembre 2024 en Perú: conoce cuándo será, qué se celebra y cuánto te pagarán			




			11 octubre, 2024","Declaran tres días no laborables en noviembre 2024 en Perú: conoce cuándo será, qué se celebra y cuánto te pagarán			




			11 octubre, 2024",,,,https://punonoticias.pe/how-to-choose-jewelry-to-match-your-hairstyle/,2025-09-17 16:23:19,"https://punonoticias.pe/wp-content/uploads/2024/10/feriados-300x169.jpg, https://punonoticias.pe/wp-content/uploads/2024/10/nicolas-maduro-300x200.jpg",Puno Noticias,2025-09-17 16:23:19,141,23
Cambio sorprendente: Coronel Harvey Colchado asume la custodia de un puente en medio de crisis,,,"Estudiantes del Colegio Fe y Ciencia Protestan por Instalación de Reductores de Velocidad			




			13 junio, 2024","Estudiantes del Colegio Fe y Ciencia Protestan por Instalación de Reductores de Velocidad			




			13 junio, 2024",,,,https://punonoticias.pe/cambio-asignacion-coronel-harvey-colchado/,2025-09-17 16:23:21,"https://punonoticias.pe/wp-content/uploads/2024/06/448068807_971657711421955_3571629625454854637_n-300x169.jpg, https://punonoticias.pe/wp-content/uploads/2024/11/Encuentran-camioneta-que-fue-reportada-como-robada-en-Puno-300x171.jpg",Puno Noticias,2025-09-17 16:23:21,114,16
Portada - Puno Noticias,,,"Puno



				Suspenden atención en diversas áreas del Hospital Carlos Monge Medrano debido a la falta de agua potable			




			8 julio, 2025","Puno



				Suspenden atención en diversas áreas del Hospital Carlos Monge Medrano debido a la falta de agua potable			




			8 julio, 2025",,,,https://punonoticias.pe/page/2/,2025-09-17 16:23:23,"https://punonoticias.pe/wp-content/uploads/2025/07/518182513_1249119103675813_5791256136853123699_n-768x430.jpg, https://punonoticias.pe/wp-content/uploads/2025/07/Hospital-Carlos-Monge-Medrano-Juliaca-768x435.jpg",Puno Noticias,2025-09-17 16:23:23,140,21
Intervienen a pasajero con 6 kilos de cocaína en Cabanillas,,,"Produce impulsa el desarrollo de microempresarios con talleres virtuales y presenciales			




			23 octubre, 2024","Produce impulsa el desarrollo de microempresarios con talleres virtuales y presenciales			




			23 octubre, 2024",,,,https://punonoticias.pe/intervienen-pasajero-cocaina-cabanillas/,2025-09-17 16:23:25,"https://punonoticias.pe/wp-content/uploads/2024/10/464242878_1060235715897487_1366997361041730606_n-300x169.jpg, https://punonoticias.pe/wp-content/uploads/2024/11/migraciones-300x159.jpg",Puno Noticias,2025-09-17 16:23:25,114,14
Alemania sigue como líder en la Liga de las Naciones tras su victoria y empate de Países Bajos,,,"Rafael Nadal anuncia su retiro del tenis profesional a los 38 años: “Mil gracias a todos”			




			11 octubre, 2024","Rafael Nadal anuncia su retiro del tenis profesional a los 38 años: “Mil gracias a todos”			




			11 octubre, 2024",,,,https://punonoticias.pe/alemania-lider-liga-naciones/,2025-09-17 16:23:27,"https://punonoticias.pe/wp-content/uploads/2024/10/272205853_486512026170261_5571336276157265636_n-300x200.jpg, https://punonoticias.pe/wp-content/uploads/2024/01/IMG-20240124-WA0108-300x200.jpg",Puno Noticias,2025-09-17 16:23:27,116,19
Portada - Puno Noticias,,,"Puno



				Suspenden atención en diversas áreas del Hospital Carlos Monge Medrano debido a la falta de agua potable			




			8 julio, 2025","Puno



				Suspenden atención en diversas áreas del Hospital Carlos Monge Medrano debido a la falta de agua potable			




			8 julio, 2025",,,,https://punonoticias.pe/page/8/,2025-09-17 16:23:28,"https://punonoticias.pe/wp-content/uploads/2025/07/518182513_1249119103675813_5791256136853123699_n-768x430.jpg, https://punonoticias.pe/wp-content/uploads/2025/07/Hospital-Carlos-Monge-Medrano-Juliaca-768x435.jpg",Puno Noticias,2025-09-17 16:23:28,140,21
Minsa Supervisa Establecimientos de Salud en Yunguyo para Mejorar Atención Médica,,,"Suspenden atención en diversas áreas del Hospital Carlos Monge Medrano debido a la falta de agua potable			




			8 julio, 2025","Suspenden atención en diversas áreas del Hospital Carlos Monge Medrano debido a la falta de agua potable			




			8 julio, 2025",,,,https://punonoticias.pe/minsa-supervisa-servicios-salud-yunguyo/,2025-09-17 16:23:30,"https://punonoticias.pe/wp-content/uploads/2025/07/518182513_1249119103675813_5791256136853123699_n-300x168.jpg, https://punonoticias.pe/wp-content/uploads/2024/08/457100594_903016271867690_6033807876687042105_n-300x200.jpg",Puno Noticias,2025-09-17 16:23:30,128,20
Goleadores de COPA PERÚ: Uscamayta se destaca en la cima,,,"Congreso promulga Nuevo Código Procesal Constitucional con cambios en el Tribunal Constitucional			




			5 noviembre, 2024","Congreso promulga Nuevo Código Procesal Constitucional con cambios en el Tribunal Constitucional			




			5 noviembre, 2024",,,,https://punonoticias.pe/copaperu-goleadores-uscamayta/,2025-09-17 16:23:32,"https://punonoticias.pe/wp-content/uploads/2024/11/460137676_991848819648871_6225203245522019468_n-300x200.jpg, https://punonoticias.pe/wp-content/uploads/2024/08/457100594_903016271867690_6033807876687042105_n-300x200.jpg",Puno Noticias,2025-09-17 16:23:32,124,15
Gobernador de Puno solicita estado de emergencia por violencia en La Rinconada y Lunar de Oro,,,"Personal del Centro de Salud Cono Sur en Juliaca rechaza cambio de director			




			5 noviembre, 2024","Personal del Centro de Salud Cono Sur en Juliaca rechaza cambio de director			




			5 noviembre, 2024",,,,https://punonoticias.pe/estado-emergencia-violencia-puno/,2025-09-17 16:23:34,"https://punonoticias.pe/wp-content/uploads/2024/11/465926926_1069381731649552_8812607239695743488_n-300x169.jpg, https://punonoticias.pe/wp-content/uploads/2024/10/colchado-300x170.jpg",Puno Noticias,2025-09-17 16:23:34,103,16
Paro indefinido: transportistas convocan a paralización nacional tras fracaso de diálogo con el Congreso,,,"Evo Morales es citado a declarar por presunto caso de “trata de menores” y “estupro”			




			12 octubre, 2024","Evo Morales es citado a declarar por presunto caso de “trata de menores” y “estupro”			




			12 octubre, 2024",,,,https://punonoticias.pe/paro-indefinido-transportistas-convocan-paralizacion-nacional/,2025-09-17 16:23:36,"https://punonoticias.pe/wp-content/uploads/2024/10/evo-300x201.jpg, https://punonoticias.pe/wp-content/uploads/2024/11/464720996_9041186569279273_7987910443585981300_n-300x169.jpg",Puno Noticias,2025-09-17 16:23:36,111,18
Internacional - Puno Noticias,,,"Trump lidera con 99 votos electorales frente a 27 de Harris en las elecciones de EE.UU., según proyecciones			




			5 noviembre, 2024","Trump lidera con 99 votos electorales frente a 27 de Harris en las elecciones de EE.UU., según proyecciones			




			5 noviembre, 2024",,,,https://punonoticias.pe/internacional/,2025-09-17 16:23:37,"https://punonoticias.pe/wp-content/uploads/2024/11/464720996_9041186569279273_7987910443585981300_n.jpg, https://punonoticias.pe/wp-content/uploads/2024/10/evo.jpg",Puno Noticias,2025-09-17 16:23:37,135,21
"Trump lidera con 99 votos electorales frente a 27 de Harris en las elecciones de EE.UU., según proyecciones",,,"Suspenden atención en diversas áreas del Hospital Carlos Monge Medrano debido a la falta de agua potable			




			8 julio, 2025","Suspenden atención en diversas áreas del Hospital Carlos Monge Medrano debido a la falta de agua potable			




			8 julio, 2025",,,,https://punonoticias.pe/trump-lidera-99-votos-electorales/,2025-09-17 16:23:38,"https://punonoticias.pe/wp-content/uploads/2025/07/518182513_1249119103675813_5791256136853123699_n-300x168.jpg, https://punonoticias.pe/wp-content/uploads/2024/01/corina-machado-300x166.jpg",Puno Noticias,2025-09-17 16:23:38,128,20
